"codigo_del_sitio","weather_ts","n_records","temp_mean","temp_median","humidity_mean","humidity_median","dew_point_mean","dew_point_median","wind_speed_mean","wind_speed_median","wind_chill_mean","wind_chill_median","heat_index_mean","heat_index_median","bar_mean","bar_median","rain_mean","rain_median","rain_rate_mean","rain_rate_median","solar_rad_mean","solar_rad_median","solar_energy_mean","solar_energy_median","et_mean","et_median"
"RBMNN-AB-01","29/03/2025","97","22.177548682703325","22.333333333333332","82.402061855670141","80","66.154639175257714","67","0.93814432989690655","1","71.969072164948457","72","73.680412371134025","74","29.890391752577333","29.896","0","0","0","0","313.03092783505167","54","","","0.095505154639175291","0.128"
"RBMNN-AB-01","30/03/2025","69","23.305958132045088","23.833333333333336","80.188405797101453","79","67.42028985507244","67","1.2753623188405803","2","74.043478260869577","75","75.84057971014488","77","29.891159420289856","29.889","0","0","0","0","363.7826086956523","69","","","0.11717391304347825","0.139"
"RBMNN-AB-01","31/03/2025","33","22.86700336700337","22.166666666666671","80","84","66.545454545454547","66","0.48484848484848508","0","73.242424242424235","72","74.909090909090921","74","29.874515151515151","29.876","0","0","0","0","48.484848484848484","0","","","0.1382727272727273","0.14"
"RBMNN-AB-01","01/04/2025","3","24.462962962962962","24.888888888888889","78.333333333333329","75","69","69","1","1","76","77","78","79","29.825999999999997","29.836","0","0","0","0","324","65","","","0.12733333333333333","0.135"
"RBMNN-AB-01","02/04/2025","41","25.043360433604335","25.111111111111111","77.731707317073187","77","69.658536585365866","70","1.9268292682926824","2","77.17073170731706","77","79.43902439","80","29.816219512195119","29.816","0","0","0","0","478.97560975609753","292","","","0.10256097560975611","0.126"
"RBMNN-AB-01","04/04/2025","1","23.833333333333336","23.833333333333336","82","82","69","69","0","0","75","75","77","77","29.911","29.911","0","0","0","0","0","0","","","0.139","0.139"
"RBMNN-AB-01","05/04/2025","89","22.374531835205993","22.666666666666668","83.415730337078656","83","67.033707865168537","67","0.88764044943820231","0","72.247191011235955","73","74.134831460674178","75","29.959438202247195","29.965","0","0","0","0","75.044943820224717","0","","","0.082426966292134793","0.124"
"RBMNN-AB-01","06/04/2025","120","21.812037037037037","22.722222222222225","80.458333333333314","79","64.924999999999983","65","0.91666666666666685","1","71.358333333333377","73","72.758333333333312","75","29.942616666666677","29.943","0","0","0","0","234.75","39","","","0.075708333333333377","0.103"
"RBMNN-AB-01","07/04/2025","89","20.276529338327091","20.277777777777779","80.337078651685445","82","62.022471910112351","62","0.64044943820224709","0","68.59550562","69","69.539325842696655","70","29.88917978","29.887","0","0","0","0","270.4831460674157","11","","","0.064","0.071"
"RBMNN-AB-01","08/04/2025","97","22.216494845360831","23.444444444444443","73.835051546391753","73","62.762886597938142","63","0.742268041","0","72.051546391752581","74","72.969072164948415","75","29.858247422680417","29.862","0","0","0","0","218.22680412371133","62","","","0.075164948","0.101"
"RBMNN-AB-01","09/04/2025","93","22.695340501792113","23.555555555555557","80.376344086021589","80","66.354838709677381","68","0.64516129032258085","0","72.838709677419359","74","74.688172043010752","76","29.941440860215049","29.943","0","0","0","0","164.10752688172033","47","","","0.081924731182795654","0.109"
"RBMNN-AB-01","10/04/2025","213","21.902295252999473","22.3","87.140845070422529","91","47.896713615023472","63","0.50892018779342718","0","51.273708920187779","65","52.983098591549307","66","432.63992018779351","30.032","0","0","0","0","154.52380952380955","19","","","0.055388889","0.069"
"RBMNN-AB-01","11/04/2025","161","22.52111801242236","23.388888888888886","85.149068322981392","87","39.291925465838517","20.9","0.98509316770186328","0","42.707453416149065","26.1","44.23043478","27.2","616.91384472049674","1012.7","0","0","0","0","83.784615384615435","0","","","0.078815384615384593","0.102"
"RBMNN-AB-01","12/04/2025","174","23.228735632183906","24.2","80.672413793103445","83","40.910344827586229","21.3","1.3195402298850569","1","46.174137931034494","27.3","47.693103448275856","28.7","572.31248850574707","1010.1","0","0","0","0","134.5","25","","","0.090769231","0.105"
"RBMNN-AB-01","13/04/2025","203","23.076135741652983","24.166666666666668","80.817733990147786","83","44.570935960591129","61","1.3004926108374384","1","49.881280788177349","63","51.516748768472922","64","494.78073399014778","29.954","0","0","0","0","164.12149532710276","16","","","0.068869159","0.09"
"RBMNN-AB-01","14/04/2025","200","23.351833333333332","24.2","82.61999999999999","84","45.094500000000004","63","1.127","0","49.923500000000004","65","51.697","67","501.88957500000009","29.971","0","0","0","0","163.00961538461539","18","","","0.076009615","0.102"
"RBMNN-AB-01","15/04/2025","176","23.759027777777774","24.444444444444443","85.59090909","88","43.458522727272722","22.5","1.3431818181818178","1","47.251136363636377","26.2","49.371022727272724","28.2","566.05382386363635","1010","0","0","0","0","153.4499999999999","37","","","0.0912625","0.108"
"RBMNN-AB-01","16/04/2025","206","24.262675296655878","24.444444444444443","83.975728155339809","88","47.62281553","68","0.97184466019417459","0","51.694174757281544","70","53.97330097087378","72","487.64132038834958","29.938","0","0","0","0","133.50909090909087","44","","","0.062536363636363654","0.082"
